id,keywords,pub_date,web_url,document_type,news_desk,section_name,subsection_name,type_of_material
nyt://article/e653a4d3-e71a-5501-832a-3d402d358cff,"[('subject', 'Baseball'), ('subject', 'Blindness'), ('subject', 'Radio'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Newspapers'), ('persons', 'Lucas, Ed (1939- )')]",2021-11-16T22:33:21+0000,https://www.nytimes.com/2021/11/16/sports/ed-lucas-dead.html,article,Obits,Sports,,Obituary (Obit)
nyt://article/a0470216-88a1-5a47-a1a1-19891f6d9031,"[('subject', 'Reggae Music'), ('subject', 'Pop and Rock Music'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'Birmingham (England)'), ('creative_works', 'Red Red Wine (Song)'), ('organizations', 'UB40'), ('persons', 'Wilson, Terence (1957-2021)')]",2021-11-16T01:07:02+0000,https://www.nytimes.com/2021/11/15/arts/music/terence-wilson-astro-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/ceae59ec-8f20-503e-8777-0bd8f671c680,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Computer Security'), ('subject', 'Cyberwarfare and Defense'), ('subject', 'United States Defense and Military Forces'), ('persons', 'Paller, Alan (1945-2021)'), ('organizations', 'SANS Institute')]",2021-11-15T19:16:05+0000,https://www.nytimes.com/2021/11/15/technology/alan-paller-dead.html,article,Obits,Technology,,Obituary (Obit)
nyt://article/a61735e3-1700-50d6-b0b8-e95d984842e3,"[('subject', 'Pop and Rock Music'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Bars and Nightclubs'), ('organizations', 'New Order (Music Group)'), ('organizations', 'Smiths, The (Music Group)'), ('glocations', 'New York City'), ('persons', 'Polsky, Ruth'), ('organizations', 'Danceteria (Manhattan, NY, Nightclub)'), ('organizations', 'Hurrah (Manhattan, NY, Nightclub)')]",2021-11-18T22:17:20+0000,https://www.nytimes.com/2021/11/18/obituaries/ruth-polsky-overlooked.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/d5368c35-c1a5-52e7-ab08-11b59aa6763e,"[('subject', 'Radio'), ('subject', 'Books and Literature'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'National Public Radio'), ('persons', 'Mayer, Petra (1974-2021)')]",2021-11-14T18:40:04+0000,https://www.nytimes.com/2021/11/14/us/npr-petra-mayer-dead.html,article,Express,U.S.,,News
nyt://article/f4bca4e1-2a9e-590d-8141-b5defb5afc90,"[('subject', 'Books and Literature'), ('subject', 'Poetry and Poets'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Adnan, Etel'), ('glocations', 'Beirut (Lebanon)'), ('creative_works', 'Sitt Marie Rose (Book)'), ('creative_works', 'Night (Book)')]",2021-11-14T20:42:46+0000,https://www.nytimes.com/2021/11/14/obituaries/etel-adnan-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/49414261-a899-52d7-8ce7-d2b68bf32240,"[('subject', 'Rap and Hip-Hop'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Content Type: Personal Profile'), ('subject', 'Murders, Attempted Murders and Homicides'), ('glocations', 'Memphis (Tenn)'), ('persons', 'Young Dolph (1985-2021)')]",2021-11-17T22:13:38+0000,https://www.nytimes.com/2021/11/17/arts/music/young-dolph-dead.html,article,Culture,Arts,Music,News
nyt://article/b7b40eaa-2567-52b1-8c6e-ef555cc794a0,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Indigenous People'), ('subject', 'Writing and Writers'), ('subject', 'Discrimination'), ('subject', 'Books and Literature'), ('subject', 'Poetry and Poets'), ('glocations', 'Canada'), ('persons', 'Maracle, Lee (1950-2021)')]",2021-11-14T22:20:23+0000,https://www.nytimes.com/2021/11/14/books/lee-maracle-dead.html,article,Obits,Books,,Obituary (Obit)
nyt://article/ee7a3686-dfd9-5498-8883-e094138a90a9,"[('persons', 'Huff, Sam'), ('subject', 'Football'), ('subject', 'Draft and Recruitment (Sports)'), ('subject', 'Coaches and Managers'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'New York Giants'), ('organizations', 'Washington Football Team'), ('organizations', 'Pro Football Hall of Fame')]",2021-11-14T00:30:18+0000,https://www.nytimes.com/2021/11/13/sports/football/sam-huff-dead.html,article,Obits,Sports,Pro Football,Obituary (Obit)
nyt://article/7a1d3aa0-5159-5db1-aabc-0a4837a52b7b,"[('persons', 'Grossman, Bettina'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'Hotel Chelsea (Manhattan, NY)'), ('subject', 'Art'), ('subject', 'Photography'), ('subject', 'Sculpture'), ('glocations', 'Europe')]",2021-11-13T20:59:53+0000,https://www.nytimes.com/2021/11/13/nyregion/bettina-grossman-dead.html,article,Obits,New York,,Obituary (Obit)
nyt://article/4af0d9a0-b37a-591e-8aa0-fb9436944f13,"[('persons', 'Brown Grimes, Jane'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Tennis'), ('subject', 'Women and Girls'), ('subject', 'Appointments and Executive Changes'), ('organizations', 'International Tennis Hall of Fame'), ('organizations', 'United States Tennis Assn'), ('organizations', ""Women's International Professional Tennis Council"")]",2021-11-13T20:28:13+0000,https://www.nytimes.com/2021/11/13/sports/tennis/jane-brown-grimes-dead.html,article,Obits,Sports,Tennis,Obituary (Obit)
nyt://article/fd16a00d-41d5-5c00-993a-a0b182a1d63a,"[('persons', 'Fortunoff, Helene'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Jewels and Jewelry'), ('subject', 'Family Business'), ('subject', 'Shopping and Retail'), ('subject', 'Women and Girls'), ('organizations', 'Fortunoff'), ('glocations', 'Fifth Avenue (Manhattan, NY)')]",2021-11-12T21:17:02+0000,https://www.nytimes.com/2021/11/12/business/helene-fortunoff-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/a837c999-ab4b-51ef-a27a-d9e9e5efd0fa,"[('subject', 'Pop and Rock Music'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Edge, Graeme (1941-2021)'), ('organizations', 'Moody Blues (Music Group)'), ('organizations', 'Rock and Roll Hall of Fame and Museum')]",2021-11-13T00:18:34+0000,https://www.nytimes.com/2021/11/12/arts/music/graeme-edge-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/96e78a7a-5434-57c7-a695-1294ed6a6390,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Murders, Attempted Murders and Homicides'), ('subject', 'False Arrests, Convictions and Imprisonments'), ('persons', 'Carter, Rubin'), ('glocations', 'New Jersey'), ('persons', 'Artis, John')]",2021-11-12T00:00:35+0000,https://www.nytimes.com/2021/11/11/nyregion/john-artis-dead.html,article,Obits,New York,,Obituary (Obit)
nyt://article/b524d87e-9622-54c1-8268-fd8f5ba806e8,"[('persons', 'Zuo Fang (1934-2021)'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'Southern Weekend (Chinese Newspaper)'), ('glocations', 'China'), ('glocations', 'Guangdong Province (China)'), ('subject', 'Politics and Government'), ('subject', 'Freedom of the Press'), ('subject', 'Propaganda'), ('subject', 'Newspapers'), ('subject', 'News and News Media')]",2021-11-11T21:21:44+0000,https://www.nytimes.com/2021/11/11/world/asia/zuo-fang-dead.html,article,Obits,World,Asia Pacific,Obituary (Obit)
nyt://article/08d60fe3-55d8-5d3b-9d0f-c39a844f15c7,"[('subject', 'Fashion and Apparel'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'National Museum of Art, Architecture and Design (Oslo, Norway)'), ('persons', 'Fenley, Molissa'), ('persons', 'Klein, Steven Mark'), ('glocations', 'Lower East Side (Manhattan, NY)'), ('subject', 'Archives and Records'), ('subject', 'Advertising and Marketing')]",2021-11-11T17:51:31+0000,https://www.nytimes.com/2021/11/11/fashion/steven-mark-klein-dead.html,article,Obits,Fashion & Style,,Obituary (Obit)
nyt://article/6a4700a9-f62f-5984-ae25-087831c906ae,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Baseball'), ('organizations', 'New York Mets'), ('organizations', 'National League'), ('persons', 'Feliciano, Pedro')]",2021-11-11T22:48:11+0000,https://www.nytimes.com/2021/11/11/sports/baseball/pedro-feliciano-dead.html,article,Obits,Sports,Baseball,Obituary (Obit)
nyt://article/40f95f67-1a7d-5d76-b2dc-a7f1fe964bc1,"[('subject', 'Deaths (Obituaries)'), ('organizations', 'Barnard College'), ('subject', 'Black People'), ('subject', 'Blacks'), ('subject', 'Colleges and Universities'), ('subject', 'Books and Literature'), ('subject', 'Women and Girls'), ('subject', 'Writing and Writers'), ('subject', 'Hiring and Promotion'), ('persons', 'Danticat, Edwidge'), ('creative_works', 'The Taste of Country Cooking (Book)'), ('persons', 'Prettyman, Quandra (1933-2021)')]",2021-11-11T21:01:38+0000,https://www.nytimes.com/2021/11/11/education/quandra-prettyman-dead.html,article,Obits,Education,,Obituary (Obit)
nyt://article/91a892fa-1edd-5ad7-916e-32f3d5a57ce4,"[('subject', 'Politics and Government'), ('subject', 'Race and Ethnicity'), ('subject', 'Apartheid (Policy)'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'South Africa'), ('persons', 'de Klerk, F W'), ('subject', 'Nobel Prizes')]",2021-11-11T10:42:30+0000,https://www.nytimes.com/2021/11/11/world/africa/fw-de-klerk-dead.html,article,Obits,World,Africa,Obituary (Obit)
nyt://article/99687b38-3d70-5322-9a75-78531eece419,"[('persons', 'Reynolds, Jonathan (1942-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Theater'), ('subject', 'Cooking and Cookbooks'), ('subject', 'Movies'), ('subject', 'Writing and Writers'), ('creative_works', 'Geniuses (Play)'), ('subject', 'Actors and Actresses'), ('organizations', 'New York Times')]",2021-11-11T16:27:15+0000,https://www.nytimes.com/2021/11/11/theater/jonathan-reynolds-dead.html,article,Obits,Theater,,Obituary (Obit)
nyt://article/2a3138d8-35da-553b-a506-2ee5c4699137,"[('persons', 'Sadowsky, Edward L (1929-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Politics and Government'), ('subject', 'Law and Legislation'), ('organizations', 'City Council (NYC)'), ('organizations', 'Democratic Party'), ('glocations', 'New York City')]",2021-11-11T20:11:08+0000,https://www.nytimes.com/2021/11/11/nyregion/edward-sadowsky-dead.html,article,Obits,New York,,Obituary (Obit)
nyt://article/4fabdff8-3740-5fd8-844e-8f7246cb72b7,"[('persons', 'Minner, Ruth Ann'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Politics and Government'), ('glocations', 'Delaware'), ('subject', 'State Legislatures'), ('organizations', 'Senate'), ('persons', 'Biden, Joseph R Jr')]",2021-11-10T14:59:28+0000,https://www.nytimes.com/2021/11/10/us/ruth-ann-minner-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/24cd028d-dbca-5bbf-ad59-c962a09548bd,"[('persons', 'Maddox, Don (1922-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Country Music'), ('organizations', 'Maddox Brothers & Rose (Music Group)'), ('glocations', 'California')]",2021-11-10T15:49:07+0000,https://www.nytimes.com/2021/11/10/arts/music/don-maddox-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/e6ddbe0a-7dab-549c-b27f-5d982de1d137,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Racial Profiling'), ('subject', 'Search and Seizure'), ('persons', 'Zimroth, Peter L'), ('organizations', 'Police Department (NYC)'), ('glocations', 'New York City'), ('subject', 'Police Reform'), ('subject', 'Campaign Finance'), ('organizations', 'New York University')]",2021-11-10T20:16:18+0000,https://www.nytimes.com/2021/11/10/nyregion/peter-zimroth-dead.html,article,Obits,New York,,Obituary (Obit)
nyt://article/5bc920e0-e0ab-53d9-8afa-1085e9e6c5ef,"[('persons', 'Cleland, Max'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Veterans'), ('subject', 'United States Politics and Government'), ('subject', 'Vietnam War'), ('subject', 'Political Advertising'), ('subject', 'Elections, Senate'), ('glocations', 'Georgia'), ('organizations', 'Veterans Administration'), ('organizations', 'Veterans Affairs Department')]",2021-11-09T15:03:30+0000,https://www.nytimes.com/2021/11/09/us/politics/max-cleland-dead.html,article,Obits,U.S.,Politics,Obituary (Obit)
nyt://article/7ef9c633-5b99-5efc-834a-16dd923961df,"[('subject', 'Deaths (Obituaries)'), ('persons', 'Stockwell, Dean'), ('creative_works', 'Quantum Leap (TV Program)'), ('subject', 'Actors and Actresses'), ('subject', 'Television'), ('subject', 'Movies'), ('creative_works', 'Blue Velvet (Movie)'), ('creative_works', 'Married to the Mob (Movie)')]",2021-11-09T16:41:57+0000,https://www.nytimes.com/2021/11/09/arts/television/dean-stockwell-dead.html,article,Obits,Arts,Television,Obituary (Obit)
nyt://article/78abd5e8-42f0-5809-9f57-ba4996d0cba8,"[('subject', 'Grief (Emotion)'), ('subject', 'Jews and Judaism'), ('subject', 'Rabbis'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Books and Literature'), ('persons', 'Grollman, Earl A (1925-2021)')]",2021-11-08T23:41:13+0000,https://www.nytimes.com/2021/11/08/us/rabbi-earl-grollman-grollman.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/99784fc9-e610-5e17-9e63-679b483cf042,"[('persons', 'Romagnoli, Elaine (1942-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Bars and Nightclubs'), ('subject', 'Homosexuality and Bisexuality'), ('glocations', 'Manhattan (NYC)'), ('organizations', ""Bonnie & Clyde's (Manhattan, NY, Bar)""), ('organizations', 'Cubby Hole (Manhattan, NY, Bar)'), ('organizations', ""Crazy Nanny's (Manhattan, NY, Bar)"")]",2021-11-08T13:42:09+0000,https://www.nytimes.com/2021/11/08/nyregion/elaine-romagnoli-dead.html,article,Obits,New York,,Obituary (Obit)
nyt://article/89ed8ade-9ffc-5285-9e8c-467f2f968a08,"[('persons', 'Karpiak, Stephen (1947-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Acquired Immune Deficiency Syndrome'), ('subject', 'Homosexuality and Bisexuality'), ('subject', 'Elderly'), ('subject', 'Research'), ('organizations', ""Gay Men's Health Crisis""), ('glocations', 'New York City')]",2021-11-07T17:18:03+0000,https://www.nytimes.com/2021/11/07/health/dr-stephen-karpiak-dead.html,article,Obits,Health,,Obituary (Obit)
nyt://article/bdb03a1d-1fc9-5b11-8b8c-f4d6ccf8759c,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Children and Childhood'), ('subject', 'Psychiatry and Psychiatrists'), ('subject', 'Mental Health and Disorders'), ('subject', 'Autism'), ('subject', 'Genetics and Heredity'), ('persons', 'Rutter, Michael (1933-2021)')]",2021-11-07T15:22:09+0000,https://www.nytimes.com/2021/11/07/science/michael-rutter-dead.html,article,Obits,Science,,Obituary (Obit)
nyt://article/4447ac9e-0979-5764-baa4-71742090a039,"[('persons', 'Glaze, Mark'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Gun Control'), ('subject', 'Mass Shootings'), ('subject', 'Newtown, Conn, Shooting (2012)'), ('subject', 'School Shootings and Armed Attacks'), ('organizations', 'Everytown for Gun Safety'), ('organizations', 'Mayors Against Illegal Guns'), ('organizations', 'National Rifle Assn')]",2021-11-06T22:37:20+0000,https://www.nytimes.com/2021/11/06/us/mark-glaze-influential-gun-control-advocate-dies-at-51.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/72e1811c-dde5-5129-b1f0-54c410852c74,"[('persons', 'Mendonca, Marilia (1995-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Pop and Rock Music'), ('subject', 'Latin Music'), ('glocations', 'Brazil')]",2021-11-05T23:30:49+0000,https://www.nytimes.com/2021/11/05/arts/music/marilia-mendonca-dead.html,article,Express,Arts,Music,News
nyt://article/21711cc0-3c71-5a81-acb6-4a1e026e21d6,"[('persons', 'Feuerstein, Aaron M'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'Malden Mills Industries'), ('glocations', 'Lawrence (Mass)'), ('subject', 'Textiles'), ('subject', 'Factories and Manufacturing'), ('subject', 'Fires and Firefighters')]",2021-11-05T22:24:42+0000,https://www.nytimes.com/2021/11/05/business/aaron-feuerstein-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/01c3ebf2-6adf-53cb-a13b-0c320892ada8,"[('persons', 'Conway, William (1929-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Zoos'), ('organizations', 'Bronx Zoo Wildlife Conservation Park'), ('subject', 'Animal Abuse, Rights and Welfare'), ('glocations', 'Bronx (NYC)'), ('organizations', 'Wildlife Conservation Society')]",2021-11-05T21:18:55+0000,https://www.nytimes.com/2021/11/05/nyregion/william-conway-dead.html,article,Obits,New York,,Obituary (Obit)
nyt://article/d9e05eff-6790-5e48-90ed-cc109982a359,"[('persons', 'Wilson, Ronnie (1948-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Rhythm and Blues (Music)'), ('organizations', 'Gap Band (Music Group)')]",2021-11-05T14:47:51+0000,https://www.nytimes.com/2021/11/05/arts/music/ronnie-wilson-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/068a871a-d958-5d7e-b437-b65215950d1c,"[('subject', 'Deaths (Obituaries)'), ('persons', 'Green, Julie (1961- )'), ('subject', 'Art'), ('subject', 'Capital Punishment'), ('organizations', 'Center for Wrongful Convictions at Northwestern University'), ('organizations', 'Oregon State University')]",2021-11-05T18:42:01+0000,https://www.nytimes.com/2021/11/05/arts/julie-green-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/28153176-bbef-5287-a3f2-1f4752f9e10e,"[('persons', 'Cameron, JoAnna (1948-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Television'), ('subject', 'Actors and Actresses'), ('subject', 'Advertising and Marketing'), ('creative_works', 'Isis (TV Program)')]",2021-11-05T22:36:20+0000,https://www.nytimes.com/2021/11/05/arts/television/joanna-cameron-dead.html,article,Obits,Arts,Television,Obituary (Obit)
nyt://article/2e1071d8-e408-56c6-b410-f3e6e32736ea,"[('subject', 'Classical Music'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Freire, Nelson'), ('glocations', 'Brazil'), ('persons', 'ARGERICH, MARTHA')]",2021-11-04T15:18:14+0000,https://www.nytimes.com/2021/11/04/arts/music/nelson-freire-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/76b2e907-4d9a-5ff5-ba5c-eedd1827e9a3,"[('persons', 'Saviola, Camille'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Theater'), ('subject', 'Actors and Actresses'), ('subject', 'Television'), ('creative_works', 'Star Trek: Deep Space Nine (TV Program)')]",2021-11-04T22:39:20+0000,https://www.nytimes.com/2021/11/04/theater/camille-saviola-dead.html,article,Obits,Theater,,Obituary (Obit)
nyt://article/6388384e-a182-57e2-8ad2-254c5b3e7ea6,"[('subject', 'Models (Professional)'), ('subject', 'Fashion and Apparel'), ('subject', 'Actors and Actresses'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Warhol, Andy'), ('persons', 'Nicholson, Ivy (1933-2021)')]",2021-11-04T22:38:07+0000,https://www.nytimes.com/2021/11/04/arts/ivy-nicholson-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/0cfd141f-91bf-5f67-9bbf-a76b8bba44ba,"[('persons', 'McCorduck, Pamela'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Artificial Intelligence'), ('subject', 'Computers and the Internet'), ('subject', 'Books and Literature'), ('organizations', 'Carnegie Mellon University'), ('creative_works', 'Machines Who Think: A Personal Inquiry into the History and Prospects of Artificial Intelligence (Book)')]",2021-11-04T19:29:07+0000,https://www.nytimes.com/2021/11/04/technology/pamela-mccorduck-dead.html,article,Obits,Technology,,Obituary (Obit)
nyt://article/7f6c068d-ac30-5d3b-93f4-f6cc075dce63,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Police'), ('subject', 'Women and Girls'), ('organizations', 'Police Department (Los Angeles, Calif)'), ('glocations', 'Los Angeles (Calif)'), ('creative_works', 'Cagney & Lacey (TV Program)'), ('persons', 'York, Margaret'), ('persons', 'Ito, Lance A')]",2021-11-03T22:18:48+0000,https://www.nytimes.com/2021/11/03/us/margaret-york-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/0e039fc6-957f-5890-910d-a87510d5eb4e,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Colleges and Universities'), ('subject', 'Books and Literature'), ('subject', 'Social Conditions and Trends'), ('subject', 'United States Politics and Government'), ('persons', 'Ohmann, Richard M (1931-2021)'), ('organizations', 'Wesleyan University'), ('subject', 'Humanities')]",2021-11-03T20:48:57+0000,https://www.nytimes.com/2021/11/03/us/richard-m-ohmann-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/e863ed51-a8bb-5314-9e30-858a19af16ca,"[('subject', 'Voting and Voters'), ('subject', 'Economics (Theory and Philosophy)'), ('subject', 'United States Politics and Government'), ('subject', 'Race and Ethnicity'), ('subject', 'Roads and Traffic'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Downs, Anthony (Tony) (1930-2021)')]",2021-11-03T17:00:06+0000,https://www.nytimes.com/2021/11/03/us/tony-downs-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/398c4e54-775c-5220-9be6-c2a95af9f95d,"[('subject', 'Football'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Matte, Tom (1939-2021)'), ('organizations', 'Baltimore Colts'), ('persons', 'Unitas, Johnny')]",2021-11-03T23:18:11+0000,https://www.nytimes.com/2021/11/03/sports/football/tom-matte-dead.html,article,Obits,Sports,Pro Football,Obituary (Obit)
nyt://article/35331a7e-604c-57a3-9b87-68359ba9573d,"[('persons', 'Tsuboi, Sunao (1925-2021)'), ('glocations', 'Hiroshima (Japan)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'World War II (1939-45)'), ('subject', 'Nuclear Weapons'), ('subject', 'Arms Control and Limitation and Disarmament'), ('persons', 'Obama, Barack')]",2021-11-03T15:47:58+0000,https://www.nytimes.com/2021/11/03/world/asia/sunao-tsuboi-dead.html,article,Obits,World,Asia Pacific,Obituary (Obit)
nyt://article/7d22155d-5df7-5c95-bf88-fa1e5cdc0709,"[('persons', 'Martino, Pat'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Jazz')]",2021-11-02T22:58:33+0000,https://www.nytimes.com/2021/11/02/arts/music/pat-martino-jazz-guitarist-who-overcame-amnesia-dies-at-77.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/2fefe95a-14bb-5700-b0c3-38427f1c58a8,"[('subject', 'Art'), ('subject', 'Sculpture'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'San Francisco (Calif)'), ('persons', 'Neri, Manuel')]",2021-11-02T21:16:33+0000,https://www.nytimes.com/2021/11/02/arts/manuel-neri-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/eb839bb0-ad37-5c3b-9deb-069c1db67f0e,"[('persons', 'Holton, Linwood'), ('subject', 'Deaths (Obituaries)'), ('subject', 'United States Politics and Government'), ('subject', 'Discrimination'), ('subject', 'Race and Ethnicity'), ('subject', 'Segregation and Desegregation'), ('subject', 'Black People'), ('subject', 'Blacks'), ('subject', 'Civil Rights and Liberties'), ('organizations', 'Republican Party'), ('persons', 'Kaine, Timothy M'), ('glocations', 'Virginia')]",2021-11-01T22:00:22+0000,https://www.nytimes.com/2021/11/01/us/linwood-holton-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/4f8affb6-84bf-5c4c-9b99-c1c680cfb95c,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Therapy and Rehabilitation'), ('subject', 'Anxiety and Stress'), ('subject', 'Mental Health and Disorders'), ('subject', 'Depression (Mental)'), ('subject', 'Psychiatry and Psychiatrists'), ('persons', 'Beck, Aaron T'), ('organizations', 'Beck Institute for Cognitive Behavior Therapy')]",2021-11-01T16:43:28+0000,https://www.nytimes.com/2021/11/01/health/dr-aaron-t-beck-dead.html,article,Obits,Health,,Obituary (Obit)
nyt://article/8b10b428-b527-5063-9236-9d3b17213443,"[('persons', 'Lezak, Muriel (1927-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Traumatic Brain Injury'), ('subject', 'Psychology and Psychologists'), ('subject', 'Brain'), ('subject', 'Sports Injuries'), ('subject', 'Research')]",2021-11-01T14:58:54+0000,https://www.nytimes.com/2021/11/01/science/muriel-lezak-dead.html,article,Obits,Science,,Obituary (Obit)
nyt://article/39ed24f9-37a0-5a45-82a4-56a1e95621b8,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Pop and Rock Music'), ('persons', 'Joel, Billy'), ('persons', 'Tutt, Ronnie (1938-2021)'), ('persons', 'Garcia, Jerry'), ('persons', 'Costello, Elvis'), ('persons', 'Diamond, Neil'), ('persons', 'Presley, Elvis')]",2021-11-01T19:05:07+0000,https://www.nytimes.com/2021/11/01/arts/music/ronnie-tutt-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/6365dacb-6ada-5ecb-9994-0258b47b6382,"[('subject', 'Baseball'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'Boston Red Sox'), ('persons', 'Remy, Jerry')]",2021-10-31T21:27:21+0000,https://www.nytimes.com/2021/10/31/sports/baseball/jerry-remy-dead.html,article,Obits,Sports,Baseball,Obituary (Obit)
nyt://article/2795b9b2-e044-540f-b559-ebd829f22f9f,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Food'), ('subject', 'Research'), ('subject', 'Inventions and Patents'), ('subject', 'Cooking and Cookbooks'), ('subject', 'Bakeries and Baked Products'), ('persons', 'Slade, Louise (1946-2021)'), ('persons', 'Levine, Harry (1947- )'), ('organizations', 'General Foods Corp')]",2021-10-30T19:18:55+0000,https://www.nytimes.com/2021/10/30/dining/louise-slade-dead.html,article,Obits,Food,,Obituary (Obit)
nyt://article/48ba96d7-7e80-58f1-b3db-bc0fd0125deb,"[('persons', 'Bart, Pauline'), ('subject', 'Deaths (Obituaries)'), ('subject', ""Women's Rights""), ('subject', 'Discrimination'), ('subject', 'Sociology'), ('subject', 'Sex Crimes'), ('subject', 'Domestic Violence'), ('subject', 'Pornography')]",2021-10-30T17:55:30+0000,https://www.nytimes.com/2021/10/30/us/pauline-bart-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/543872ff-0e54-50b0-98e0-e918088c5f6d,"[('persons', 'Dennison, Jo-Carroll'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Beauty Contests'), ('subject', 'World War II (1939-45)'), ('subject', 'Actors and Actresses'), ('organizations', 'Miss America Organization'), ('persons', 'Silvers, Phil'), ('subject', 'Movies')]",2021-10-29T22:57:05+0000,https://www.nytimes.com/2021/10/29/us/jo-carroll-dennison-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/f672322d-1cae-545d-b8c1-759b588772b1,"[('persons', 'Hammer, Richard'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Writing and Writers'), ('subject', 'Books and Literature'), ('subject', 'Vietnam War'), ('persons', 'Calley, William L'), ('persons', 'Luciano, Charles')]",2021-10-29T14:54:52+0000,https://www.nytimes.com/2021/10/29/books/richard-hammer-dead.html,article,Obits,Books,,Obituary (Obit)
nyt://article/60991699-eea6-5e91-9ab2-f786480d85aa,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Classical Music'), ('subject', 'Conscientious Objectors'), ('persons', 'Gaston, Bruce'), ('organizations', 'Fong Nam (Music Group)'), ('glocations', 'Thailand')]",2021-10-29T21:31:10+0000,https://www.nytimes.com/2021/10/29/arts/music/bruce-gaston-dead.html,article,Obits,Arts,Music,Obituary (Obit)
